Source,Target,Type,id,label,timeset,weight,net_exp
Netherlands,Sweden,Undirected,7134,,,0.019999999552965164,5275210
Netherlands,Switzerland,Undirected,7135,,,0.009999999776482582,1755723
Netherlands,Turkey,Undirected,7145,,,0.009999999776482582,2028065
Netherlands,UnitedArabEmirates,Undirected,7149,,,0.009999999776482582,2665774
Netherlands,UnitedKingdom,Undirected,7150,,,0.09000000357627869,2.72e+07
Nigeria,Brazil,Undirected,7367,,,0.009999999776482582,3755842
Nigeria,Ghana,Undirected,7385,,,0.009999999776482582,1558513
Nigeria,India,Undirected,7388,,,0.019999999552965164,6933281
Nigeria,Japan,Undirected,7392,,,0.009999999776482582,1969508
Nigeria,SouthAfrica,Undirected,7408,,,0.009999999776482582,3119643
Nigeria,Spain,Undirected,7409,,,0.009999999776482582,4077433
Norway,Belgium,Undirected,7436,,,0.009999999776482582,3373043
Norway,France,Undirected,7456,,,0.009999999776482582,4064972
Norway,Germany,Undirected,7460,,,0.029999999329447746,9391870
Norway,Netherlands,Undirected,7494,,,0.019999999552965164,6405834
Norway,UnitedKingdom,Undirected,7524,,,0.05999999865889549,1.83e+07
Oman,China,Undirected,7541,,,0.03999999910593033,1.08e+07
Oman,ChinaTaiwanProvince,Undirected,7542,,,0.009999999776482582,3618923
Pakistan,Afghanistan,Undirected,7593,,,0.009999999776482582,1571407
Pakistan,UnitedStates,Undirected,7698,,,0.009999999776482582,1823750
Peru,Canada,Undirected,7849,,,0.009999999776482582,1634242
Peru,Switzerland,Undirected,7909,,,0.009999999776482582,2536754
Philippines,ChinaHongKongSAR,Undirected,7938,,,0.009999999776482582,2940670
Philippines,Japan,Undirected,7963,,,0.009999999776482582,2890786
Poland,CzechRepublic,Undirected,8050,,,0.009999999776482582,3696070
Poland,France,Undirected,8058,,,0.009999999776482582,2270047
Poland,Romania,Undirected,8111,,,0.009999999776482582,1554269
Poland,UnitedKingdom,Undirected,8138,,,0.029999999329447746,7730809
Portugal,France,Undirected,8185,,,0.009999999776482582,1992900
Portugal,UnitedKingdom,Undirected,8234,,,0.009999999776482582,1791889
Portugal,UnitedStates,Undirected,8235,,,0.009999999776482582,1908441
Qatar,China,Undirected,8253,,,0.009999999776482582,1895938
Qatar,ChinaTaiwanProvince,Undirected,8255,,,0.009999999776482582,3805338
Qatar,India,Undirected,8269,,,0.029999999329447746,8927335
Qatar,Japan,Undirected,8273,,,0.05000000074505806,1.33e+07
Qatar,KoreaRepublicof,Undirected,8277,,,0.05000000074505806,1.42e+07
Qatar,Singapore,Undirected,8309,,,0.009999999776482582,3109027
Qatar,Thailand,Undirected,8320,,,0.009999999776482582,2370842
Qatar,UnitedArabEmirates,Undirected,8323,,,0.009999999776482582,3685185
RussianFederation,Belarus,Undirected,8475,,,0.009999999776482582,2187351
RussianFederation,Belgium,Undirected,8476,,,0.009999999776482582,3097246
RussianFederation,ChinaTaiwanProvince,Undirected,8489,,,0.009999999776482582,1598925
RussianFederation,Egypt,Undirected,8498,,,0.009999999776482582,2945760
RussianFederation,Finland,Undirected,8502,,,0.009999999776482582,3043359
RussianFederation,Greece,Undirected,8509,,,0.009999999776482582,1825603
RussianFederation,India,Undirected,8515,,,0.009999999776482582,2938048
RussianFederation,Italy,Undirected,8519,,,0.029999999329447746,8324460
RussianFederation,Japan,Undirected,8520,,,0.029999999329447746,9319032
RussianFederation,Kazakhstan,Undirected,8522,,,0.019999999552965164,6885608
