source,target,weight
Croatia,Swaziland,0.375
Croatia,Sweden,7599.04
Croatia,Switzerland,6828.826
Croatia,SyrianArabRepublic,10.173
Croatia,Tajikistan,0.002
Croatia,Thailand,12278.481
Croatia,TFYRofMacedonia,26702.053
Croatia,Tunisia,982.088
Croatia,Turkey,24508.298
Croatia,Uganda,372.815
Croatia,Ukraine,1228.056
Croatia,UnitedArabEmirates,170.542
Croatia,UnitedKingdom,17171.99
Croatia,TanzaniaUnitedRepublic,58.313
Croatia,UnitedStates,18318.825
Croatia,Uruguay,328.864
Croatia,Uzbekistan,16.846
Croatia,Venezuela,0.036
Croatia,VietNam,9421.697
Croatia,Zimbabwe,8938.398
Cuba,Algeria,0.376
Cuba,AntiguaandBarbuda,0.004
Cuba,Argentina,253700.37
Cuba,Aruba,21.007
Cuba,Australia,20.66
Cuba,Austria,445.61
Cuba,Barbados,0.211
Cuba,Belgium,19905.085
Cuba,Brazil,274335.44
Cuba,Bulgaria,76.079
Cuba,CaboVerde,0.03
Cuba,Canada,125254.33
Cuba,Chile,35826.787
Cuba,China,21135.894
Cuba,ChinaHongKongSAR,105.905
Cuba,ChinaTaiwanProvince,587.951
Cuba,Colombia,4124.022
Cuba,CostaRica,8422.84
Cuba,CzechRepublic,4192.971
Cuba,Denmark,245.231
Cuba,DominicanRepublic,12846.428
Cuba,Ecuador,9723.164
Cuba,Egypt,79.47
Cuba,ElSalvador,378.048
Cuba,Finland,1.154
Cuba,France,67587.248
Cuba,Georgia,0.672
Cuba,Germany,63072.22
Cuba,Greece,203.145
Cuba,Guatemala,6043.343
Cuba,Guyana,420.922
Cuba,Haiti,0.398
Cuba,Honduras,0.252
Cuba,Hungary,0.429
Cuba,Iceland,377.044
Cuba,India,1057.293
Cuba,Indonesia,35.161
Cuba,Ireland,3418.259
Cuba,Italy,11878.214
Cuba,Jamaica,12.243
Cuba,KoreaRepublicof,1.166
Cuba,Lithuania,3719.299
Cuba,Malaysia,10539.525
Cuba,Mexico,64814.414
Cuba,Netherlands,47122.397
Cuba,NewZealand,58076.875
Cuba,Nicaragua,2.439
Cuba,Panama,6225.849
Cuba,Peru,995.531
Cuba,Poland,48708.675
Cuba,Portugal,982.738
Cuba,Qatar,0.129
Cuba,RussianFederation,61.481
Cuba,Rwanda,66.744
Cuba,SaintLucia,0.464
Cuba,SaudiArabia,602.838
Cuba,Singapore,150.04
Cuba,Spain,79014.467
Cuba,SriLanka,0.014
Cuba,Suriname,64.335
Cuba,Sweden,1.424
Cuba,Switzerland,1278.209
Cuba,SyrianArabRepublic,86.837
Cuba,Thailand,3383.867
Cuba,TrinidadandTobago,76.419
Cuba,Turkey,178.73
Cuba,Ukraine,3406.723
Cuba,UnitedArabEmirates,0.489
Cuba,UnitedKingdom,10501.484
Cuba,UnitedStates,126897.35
Cuba,Uruguay,18180.635
Cuba,Venezuela,58.868
Cuba,Yemen,6.15
Curacao,AntiguaandBarbuda,2.362
Curacao,Argentina,1677.791
Curacao,Aruba,251.137
Curacao,Australia,330.109
Curacao,Austria,0.058
Curacao,Barbados,69.711
Curacao,Belgium,1896.067
Curacao,Bolivia,8.102
Curacao,Brazil,21483.992
Curacao,Canada,2717.072
Curacao,Chile,611.96
Curacao,China,3333.009
Curacao,ChinaTaiwanProvince,76.666
Curacao,Colombia,655.189
Curacao,CostaRica,248.502
Curacao,Cyprus,139.482
Curacao,Denmark,912.661
Curacao,Dominica,0.718
Curacao,DominicanRepublic,501.55
Curacao,Ecuador,154.719
Curacao,Egypt,35.821
Curacao,ElSalvador,140.79
Curacao,France,1504.876
Curacao,Gambia,6.587
Curacao,Germany,1374.383
Curacao,Ghana,3.028
Curacao,Grenada,2.021
Curacao,Guatemala,420.337
Curacao,Guyana,290.528
Curacao,Honduras,356.77
Curacao,Hungary,114.86
Curacao,India,1320.691
Curacao,Indonesia,146.523
Curacao,Italy,273.984
Curacao,Jamaica,3787.254
Curacao,KoreaRepublicof,151.244
Curacao,Latvia,83.326
Curacao,Madagascar,591.549
Curacao,Malaysia,33.702
Curacao,Mauritius,82.722
Curacao,Mexico,1129.836
Curacao,Morocco,150.776
Curacao,Mozambique,995.987
Curacao,Namibia,29.148
Curacao,Netherlands,50645.57
Curacao,NewZealand,400.84
Curacao,Nicaragua,356.483
Curacao,Norway,112.25
Curacao,Panama,3654.049
Curacao,PapuaNewGuinea,83.086
Curacao,Paraguay,2890.438
Curacao,Peru,2073.929
Curacao,Philippines,51.11
Curacao,Poland,376.295
Curacao,Portugal,83.235
Curacao,SaintKittsandNevis,23.287
Curacao,SaintLucia,16.746
Curacao,SaintVincentandGrenadines,13.192
Curacao,Singapore,7.874
Curacao,Slovakia,2.546
Curacao,SouthAfrica,2680.834
Curacao,Spain,2898.442
Curacao,Suriname,208.41
Curacao,Switzerland,4.302
Curacao,Thailand,1230.276
Curacao,TrinidadandTobago,707.104
Curacao,Turkey,181.864
Curacao,UnitedArabEmirates,110.53
Curacao,UnitedKingdom,267.784
Curacao,TanzaniaUnitedRepublic,100.879
Curacao,UnitedStates,57367.812
Curacao,Uruguay,315.755
Curacao,Venezuela,134.265
Curacao,Zambia,22.648
Cyprus,Albania,6.156
Cyprus,Algeria,97.701
Cyprus,Argentina,26569.647
Cyprus,Australia,391.607
Cyprus,Austria,6419.142
Cyprus,Azerbaijan,0
Cyprus,Bahamas,0.003
Cyprus,Bahrain,27.547
Cyprus,Bangladesh,2772.134
Cyprus,Belgium,36592.885
Cyprus,Bermuda,3.745
Cyprus,BosniaandHerzegovina,157.342
Cyprus,Botswana,169.357
Cyprus,Brazil,6338.043
Cyprus,Bulgaria,36149.17
Cyprus,Cambodia,146.208
Cyprus,Cameroon,1.903
Cyprus,Canada,2265.723
Cyprus,Chile,1710.588
Cyprus,China,9045.45
Cyprus,ChinaHongKongSAR,102.186
Cyprus,ChinaTaiwanProvince,3145.04
Cyprus,Colombia,42.045
Cyprus,CostaRica,14.371
Cyprus,Croatia,1355.314
Cyprus,Cuba,37.014
Cyprus,CzechRepublic,1921.874
Cyprus,Denmark,16930.895
Cyprus,Djibouti,200.428
Cyprus,DominicanRepublic,3.469
Cyprus,Ecuador,1521.013
Cyprus,Egypt,2608.728
Cyprus,Estonia,1081.796
Cyprus,Ethiopia,133.353
Cyprus,Fiji,12.365
Cyprus,Finland,3834.434
Cyprus,France,41919.213
Cyprus,Georgia,24.473
Cyprus,Germany,74005.098
Cyprus,Ghana,4.08
Cyprus,Greece,208254.79
Cyprus,Guatemala,0.705
Cyprus,Guyana,76.611
Cyprus,Hungary,16193.996
Cyprus,Iceland,203.16
Cyprus,India,4705.145
Cyprus,Indonesia,1188.242
Cyprus,IranIslamicRepublic,462.055
Cyprus,Ireland,3831.977
Cyprus,Israel,3737.451
Cyprus,Italy,56128.757
Cyprus,Jamaica,0.142
Cyprus,Japan,5.107
Cyprus,Jordan,113.32
Cyprus,Kenya,1322.425
Cyprus,KoreaRepublicof,4.273
Cyprus,Kuwait,18.7
Cyprus,Latvia,1541.223
Cyprus,Lebanon,1565.586
Cyprus,Lithuania,2189.677
Cyprus,Luxembourg,599.605
Cyprus,Madagascar,40.423
Cyprus,Malaysia,549.827
Cyprus,Maldives,23.951
Cyprus,Malta,223.648
Cyprus,Mauritania,245.852
Cyprus,Mauritius,8.316
Cyprus,Mexico,401.657
Cyprus,Montenegro,241.7
Cyprus,Morocco,71.766
Cyprus,Namibia,36.416
Cyprus,Netherlands,94798.804
Cyprus,NewZealand,9837.012
Cyprus,Nicaragua,0.974
Cyprus,Nigeria,150.375
Cyprus,Norway,3239.591
Cyprus,Oman,98.951
Cyprus,Pakistan,253.933
Cyprus,Panama,0.685
Cyprus,Paraguay,17.988
Cyprus,Peru,287.268
Cyprus,Philippines,894.136
Cyprus,Poland,48418.396
Cyprus,Portugal,3016.05
Cyprus,Qatar,0.203
Cyprus,RepublicofMoldova,17684.156
Cyprus,Romania,27050.477
Cyprus,RussianFederation,20461.033
Cyprus,SaudiArabia,0.521
Cyprus,Senegal,1048.37
Cyprus,Serbia,6485.92
Cyprus,Seychelles,234.236
Cyprus,Singapore,402.232
Cyprus,Slovakia,5021.125
Cyprus,Slovenia,1482.571
Cyprus,SouthAfrica,1681.056
